timestamp,latitude,longitude
2025-11-12T18:15:57.325062,0.0,0.0
2025-11-12T18:15:57.387220,0.0,0.0
2025-11-12T18:15:58.316211,0.0,0.0
2025-11-12T18:15:58.377382,0.0,0.0
2025-11-12T18:15:59.307157,0.0,0.0
2025-11-12T18:15:59.369244,0.0,0.0
2025-11-12T18:16:00.316643,0.0,0.0
2025-11-12T18:16:00.378247,0.0,0.0
2025-11-12T18:16:01.307069,0.0,0.0
2025-11-12T18:16:01.369090,0.0,0.0
2025-11-12T18:16:02.315242,0.0,0.0
2025-11-12T18:16:02.377138,0.0,0.0
2025-11-12T18:16:59.326229,0.0,0.0
2025-11-12T18:16:59.389005,0.0,0.0
2025-11-12T18:17:00.316079,0.0,0.0
2025-11-12T18:17:00.378169,0.0,0.0
2025-11-12T18:17:01.307078,0.0,0.0
2025-11-12T18:17:01.369082,0.0,0.0
2025-11-12T18:17:02.316108,0.0,0.0
2025-11-12T18:17:02.378149,0.0,0.0
2025-11-12T18:17:03.307136,0.0,0.0
2025-11-12T18:17:03.369212,0.0,0.0
2025-11-12T18:17:04.315195,0.0,0.0
2025-11-12T18:17:04.377888,0.0,0.0
2025-11-12T18:17:05.325259,0.0,0.0
2025-11-12T18:17:05.387281,0.0,0.0
2025-11-12T18:17:06.316144,0.0,0.0
2025-11-12T18:17:06.378071,0.0,0.0
2025-11-12T18:17:07.326113,0.0,0.0
2025-11-12T18:17:07.388660,0.0,0.0
2025-11-12T18:17:08.316113,0.0,0.0
2025-11-12T18:17:08.378132,0.0,0.0
2025-11-12T18:17:09.326175,0.0,0.0
2025-11-12T18:17:09.388162,0.0,0.0
2025-11-12T18:17:10.315311,0.0,0.0
2025-11-12T18:17:10.377045,0.0,0.0
2025-11-12T18:17:11.307248,0.0,0.0
2025-11-12T18:17:11.369298,0.0,0.0
2025-11-12T18:17:12.316947,0.0,0.0
2025-11-12T18:17:12.378060,0.0,0.0
2025-11-12T18:17:13.307092,0.0,0.0
2025-11-12T18:17:13.369469,0.0,0.0
2025-11-12T18:17:14.315890,0.0,0.0
2025-11-12T18:17:14.377185,0.0,0.0
2025-11-12T18:17:15.307502,0.0,0.0
2025-11-12T18:17:15.369104,0.0,0.0
2025-11-12T18:17:16.316215,0.0,0.0
2025-11-12T18:17:16.378107,0.0,0.0
2025-11-12T18:17:17.307892,0.0,0.0
2025-11-12T18:17:17.369083,0.0,0.0
2025-11-12T18:17:18.316347,0.0,0.0
2025-11-12T18:17:18.378347,0.0,0.0
2025-11-12T18:17:19.307543,0.0,0.0
2025-11-12T18:17:19.369253,0.0,0.0
2025-11-12T18:17:20.316112,0.0,0.0
2025-11-12T18:17:20.378129,0.0,0.0
2025-11-12T18:17:21.326230,0.0,0.0
2025-11-12T18:17:21.388099,0.0,0.0
2025-11-12T18:17:22.316078,0.0,0.0
2025-11-12T18:17:22.378105,0.0,0.0
2025-11-12T18:17:23.307084,0.0,0.0
2025-11-12T18:17:23.369155,0.0,0.0
2025-11-12T18:17:24.315160,0.0,0.0
2025-11-12T18:17:24.377328,0.0,0.0
2025-11-12T18:17:25.326999,0.0,0.0
2025-11-12T18:17:25.388069,0.0,0.0
2025-11-12T18:17:26.316049,0.0,0.0
2025-11-12T18:17:26.378162,0.0,0.0
2025-11-12T18:17:27.308920,0.0,0.0
2025-11-12T18:17:27.369139,0.0,0.0
2025-11-12T18:17:28.316719,0.0,0.0
2025-11-12T18:17:28.378155,0.0,0.0
2025-11-12T18:17:29.307217,0.0,0.0
2025-11-12T18:17:29.369603,0.0,0.0
2025-11-12T18:17:30.317503,0.0,0.0
2025-11-12T18:17:30.378179,0.0,0.0
2025-11-12T18:17:31.309119,0.0,0.0
2025-11-12T18:17:31.369152,0.0,0.0
2025-11-12T18:17:32.315698,0.0,0.0
2025-11-12T18:17:32.377161,0.0,0.0
2025-11-12T18:17:33.308156,0.0,0.0
2025-11-12T18:17:33.369280,0.0,0.0
2025-11-12T18:17:34.316649,0.0,0.0
2025-11-12T18:17:34.378213,0.0,0.0
2025-11-12T18:17:35.307271,0.0,0.0
2025-11-12T18:17:35.369191,0.0,0.0
2025-11-12T18:17:36.316182,0.0,0.0
2025-11-12T18:17:36.379030,0.0,0.0
2025-11-12T18:17:37.307080,0.0,0.0
2025-11-12T18:17:37.369350,0.0,0.0
2025-11-12T18:17:38.316878,0.0,0.0
2025-11-12T18:17:38.378105,0.0,0.0
2025-11-12T18:17:39.307126,0.0,0.0
2025-11-12T18:17:39.369271,0.0,0.0
2025-11-12T18:17:40.316913,0.0,0.0
2025-11-12T18:17:40.378277,0.0,0.0
2025-11-12T18:17:41.325044,0.0,0.0
2025-11-12T18:17:41.387120,0.0,0.0
2025-11-12T18:17:42.315784,0.0,0.0
2025-11-12T18:17:42.377284,0.0,0.0
2025-11-12T18:17:43.326044,0.0,0.0
2025-11-12T18:17:43.387171,0.0,0.0
2025-11-12T18:17:44.316201,0.0,0.0
2025-11-12T18:17:44.379011,0.0,0.0
2025-11-12T18:17:45.307105,0.0,0.0
2025-11-12T18:17:45.369302,0.0,0.0
2025-11-12T18:17:46.316704,0.0,0.0
2025-11-12T18:17:46.378053,0.0,0.0
2025-11-12T18:17:47.307316,0.0,0.0
2025-11-12T18:17:47.369162,0.0,0.0
2025-11-12T18:17:48.316336,0.0,0.0
2025-11-12T18:17:48.378264,0.0,0.0
2025-11-12T18:17:49.326710,0.0,0.0
2025-11-12T18:17:49.388597,0.0,0.0
2025-11-12T18:17:50.315988,0.0,0.0
2025-11-12T18:17:50.378129,0.0,0.0
2025-11-12T18:17:51.307000,0.0,0.0
2025-11-12T18:17:51.369436,0.0,0.0
2025-11-12T18:17:52.316157,0.0,0.0
2025-11-12T18:17:52.378431,0.0,0.0
2025-11-12T18:17:53.307077,0.0,0.0
2025-11-12T18:17:53.369463,0.0,0.0
2025-11-12T18:17:54.316190,0.0,0.0
2025-11-12T18:17:54.378444,0.0,0.0
2025-11-12T18:17:55.307082,0.0,0.0
2025-11-12T18:17:55.369079,0.0,0.0
2025-11-12T18:17:56.316099,0.0,0.0
2025-11-12T18:17:56.378121,0.0,0.0
2025-11-12T18:17:57.326234,0.0,0.0
2025-11-12T18:17:57.388184,0.0,0.0
2025-11-12T18:17:58.316141,0.0,0.0
2025-11-12T18:17:58.378417,0.0,0.0
2025-11-12T18:17:59.307562,0.0,0.0
2025-11-12T18:17:59.369242,0.0,0.0
2025-11-12T18:18:00.315579,0.0,0.0
2025-11-12T18:18:00.377280,0.0,0.0
2025-11-12T18:18:01.306175,0.0,0.0
2025-11-12T18:18:01.368188,0.0,0.0
2025-11-12T18:18:02.315704,0.0,0.0
2025-11-12T18:18:02.377417,0.0,0.0
2025-11-12T18:18:03.306979,0.0,0.0
2025-11-12T18:18:03.369141,0.0,0.0
2025-11-12T18:18:04.316266,0.0,0.0
2025-11-12T18:18:04.378168,0.0,0.0
2025-11-12T18:18:05.308321,0.0,0.0
2025-11-12T18:18:05.370345,0.0,0.0
2025-11-12T18:18:06.316300,0.0,0.0
2025-11-12T18:18:06.378085,0.0,0.0
2025-11-12T18:18:07.307117,0.0,0.0
2025-11-12T18:18:07.369281,0.0,0.0
2025-11-12T18:18:08.316964,0.0,0.0
2025-11-12T18:18:08.378642,0.0,0.0
2025-11-12T18:18:09.307593,0.0,0.0
2025-11-12T18:18:09.369299,0.0,0.0
2025-11-12T18:18:10.315283,0.0,0.0
2025-11-12T18:18:10.377152,0.0,0.0
2025-11-12T18:18:11.326122,0.0,0.0
2025-11-12T18:18:11.388138,0.0,0.0
2025-11-12T18:18:12.315073,0.0,0.0
2025-11-12T18:18:12.377204,0.0,0.0
2025-11-12T18:18:13.307218,0.0,0.0
2025-11-12T18:18:13.369208,0.0,0.0
2025-11-12T18:18:14.316169,0.0,0.0
2025-11-12T18:18:14.377315,0.0,0.0
2025-11-12T18:18:15.307167,0.0,0.0
2025-11-12T18:18:15.369360,0.0,0.0
2025-11-12T18:18:16.316500,0.0,0.0
2025-11-12T18:18:16.378066,0.0,0.0
2025-11-12T18:18:17.307154,0.0,0.0
2025-11-12T18:18:17.369241,0.0,0.0
2025-11-12T18:18:18.316287,0.0,0.0
2025-11-12T18:18:18.378310,0.0,0.0
2025-11-12T18:18:19.326231,0.0,0.0
2025-11-12T18:18:19.388166,0.0,0.0
2025-11-12T18:18:20.315305,0.0,0.0
2025-11-12T18:18:20.377329,0.0,0.0
2025-11-12T18:18:21.307120,0.0,0.0
2025-11-12T18:18:21.369191,0.0,0.0
2025-11-12T18:18:22.315246,0.0,0.0
2025-11-12T18:18:22.377133,0.0,0.0
2025-11-12T18:18:23.307172,0.0,0.0
2025-11-12T18:18:23.369365,0.0,0.0
2025-11-12T18:18:24.316694,0.0,0.0
2025-11-12T18:18:24.378374,0.0,0.0
2025-11-12T18:18:25.307531,0.0,0.0
2025-11-12T18:18:25.369260,0.0,0.0
2025-11-12T18:18:26.316125,0.0,0.0
2025-11-12T18:18:26.378669,0.0,0.0
2025-11-12T18:18:27.306180,0.0,0.0
2025-11-12T18:18:27.368277,0.0,0.0
2025-11-12T18:18:28.316125,0.0,0.0
2025-11-12T18:18:28.378362,0.0,0.0
2025-11-12T18:18:29.326075,0.0,0.0
2025-11-12T18:18:29.388103,0.0,0.0
2025-11-12T18:18:30.316167,0.0,0.0
2025-11-12T18:18:30.378302,0.0,0.0
2025-11-12T18:18:31.326151,0.0,0.0
2025-11-12T18:18:31.387104,0.0,0.0
2025-11-12T18:18:32.316528,0.0,0.0
2025-11-12T18:18:32.378242,0.0,0.0
2025-11-12T18:18:33.327556,0.0,0.0
2025-11-12T18:18:33.388199,0.0,0.0
2025-11-12T18:18:34.315943,0.0,0.0
2025-11-12T18:18:34.377255,0.0,0.0
2025-11-12T18:18:35.307186,0.0,0.0
2025-11-12T18:18:35.369202,0.0,0.0
2025-11-12T18:18:36.315108,0.0,0.0
2025-11-12T18:18:36.377165,0.0,0.0
2025-11-12T18:18:37.307157,0.0,0.0
2025-11-12T18:18:37.369276,0.0,0.0
2025-11-12T18:18:38.316210,0.0,0.0
2025-11-12T18:18:38.378166,0.0,0.0
2025-11-12T18:18:39.307768,0.0,0.0
2025-11-12T18:18:39.369200,0.0,0.0
2025-11-12T18:18:40.316169,0.0,0.0
2025-11-12T18:18:40.378166,0.0,0.0
2025-11-12T18:18:41.327011,0.0,0.0
2025-11-12T18:18:41.389132,0.0,0.0
2025-11-12T18:18:42.315348,0.0,0.0
2025-11-12T18:18:42.377025,0.0,0.0
2025-11-12T18:18:43.307545,0.0,0.0
2025-11-12T18:18:43.369282,0.0,0.0
2025-11-12T18:18:44.316219,0.0,0.0
2025-11-12T18:18:44.378132,0.0,0.0
2025-11-12T18:18:45.307139,0.0,0.0
2025-11-12T18:18:45.369342,0.0,0.0
2025-11-12T18:18:46.316162,0.0,0.0
2025-11-12T18:18:46.378635,0.0,0.0
2025-11-12T18:18:47.326340,0.0,0.0
2025-11-12T18:18:47.388188,0.0,0.0
2025-11-12T18:18:48.316689,0.0,0.0
2025-11-12T18:18:48.378227,0.0,0.0
2025-11-12T18:18:49.307242,0.0,0.0
2025-11-12T18:18:49.369248,0.0,0.0
2025-11-12T18:18:50.316675,0.0,0.0
2025-11-12T18:18:50.378466,0.0,0.0
2025-11-12T18:18:51.307922,0.0,0.0
2025-11-12T18:18:51.369128,0.0,0.0
2025-11-12T18:18:52.317064,0.0,0.0
2025-11-12T18:18:52.378129,0.0,0.0
2025-11-12T18:18:53.307151,0.0,0.0
2025-11-12T18:18:53.369065,0.0,0.0
2025-11-12T18:18:54.316698,0.0,0.0
2025-11-12T18:18:54.378360,0.0,0.0
2025-11-12T18:18:55.307097,0.0,0.0
2025-11-12T18:18:55.369214,0.0,0.0
2025-11-12T18:18:56.316202,0.0,0.0
2025-11-12T18:18:56.378351,0.0,0.0
2025-11-12T18:18:57.326114,0.0,0.0
2025-11-12T18:18:57.388036,0.0,0.0
2025-11-12T18:18:58.315220,0.0,0.0
2025-11-12T18:18:58.377587,0.0,0.0
2025-11-12T18:18:59.309090,0.0,0.0
2025-11-12T18:18:59.369295,0.0,0.0
2025-11-12T18:19:00.316117,0.0,0.0
2025-11-12T18:19:00.378360,0.0,0.0
2025-11-12T18:19:01.307201,0.0,0.0
2025-11-12T18:19:01.369268,0.0,0.0
2025-11-12T18:19:02.316179,0.0,0.0
2025-11-12T18:19:02.379060,0.0,0.0
2025-11-12T18:19:03.307130,0.0,0.0
2025-11-12T18:19:03.369108,0.0,0.0
2025-11-12T18:19:04.316079,0.0,0.0
2025-11-12T18:19:04.378139,0.0,0.0
2025-11-12T18:19:05.307263,0.0,0.0
2025-11-12T18:19:05.369059,0.0,0.0
2025-11-12T18:19:06.316732,0.0,0.0
2025-11-12T18:19:06.378571,0.0,0.0
2025-11-12T18:19:07.307644,0.0,0.0
2025-11-12T18:19:07.369505,0.0,0.0
2025-11-12T18:19:08.316233,0.0,0.0
2025-11-12T18:19:08.378367,0.0,0.0
2025-11-12T18:19:09.307417,0.0,0.0
2025-11-12T18:19:09.369279,0.0,0.0
2025-11-12T18:19:10.316506,0.0,0.0
2025-11-12T18:19:10.378201,0.0,0.0
2025-11-12T18:19:11.308087,0.0,0.0
2025-11-12T18:19:11.369263,0.0,0.0
2025-11-12T18:19:12.316978,0.0,0.0
2025-11-12T18:19:12.378159,0.0,0.0
2025-11-12T18:19:13.307093,0.0,0.0
2025-11-12T18:19:13.369340,0.0,0.0
2025-11-12T18:19:14.316850,0.0,0.0
2025-11-12T18:19:14.378162,0.0,0.0
2025-11-12T18:19:15.308086,0.0,0.0
2025-11-12T18:19:15.369544,0.0,0.0
2025-11-12T18:19:16.317065,0.0,0.0
2025-11-12T18:19:16.378968,0.0,0.0
2025-11-12T18:19:17.325200,0.0,0.0
2025-11-12T18:19:17.387164,0.0,0.0
2025-11-12T18:19:18.316208,0.0,0.0
2025-11-12T18:19:18.378391,0.0,0.0
2025-11-12T18:19:35.326937,0.0,0.0
2025-11-12T18:19:35.388187,0.0,0.0
2025-11-12T18:19:36.316152,0.0,0.0
2025-11-12T18:19:36.378357,0.0,0.0
2025-11-12T18:19:37.307511,0.0,0.0
2025-11-12T18:19:37.369337,0.0,0.0
2025-11-12T18:19:38.316153,0.0,0.0
2025-11-12T18:19:38.379018,0.0,0.0
2025-11-12T18:19:39.327067,0.0,0.0
2025-11-12T18:19:39.388331,0.0,0.0
2025-11-12T18:19:40.315174,0.0,0.0
2025-11-12T18:19:40.377405,0.0,0.0
2025-11-12T18:19:41.307794,0.0,0.0
2025-11-12T18:19:41.369356,0.0,0.0
2025-11-12T18:19:42.316250,0.0,0.0
2025-11-12T18:19:42.378324,0.0,0.0
2025-11-12T18:19:43.325379,0.0,0.0
2025-11-12T18:19:43.387127,0.0,0.0
2025-11-12T18:19:44.316466,0.0,0.0
2025-11-12T18:19:44.378310,0.0,0.0
2025-11-12T18:19:45.326474,0.0,0.0
2025-11-12T18:19:45.388212,0.0,0.0
2025-11-12T18:19:46.316167,0.0,0.0
2025-11-12T18:19:46.378293,0.0,0.0
2025-11-12T18:19:47.307553,0.0,0.0
2025-11-12T18:19:47.369249,0.0,0.0
2025-11-12T18:19:48.317075,0.0,0.0
2025-11-12T18:19:48.378508,0.0,0.0
2025-11-12T18:19:49.326280,0.0,0.0
2025-11-12T18:19:49.388199,0.0,0.0
2025-11-12T18:19:50.316172,0.0,0.0
2025-11-12T18:19:50.378215,0.0,0.0
2025-11-12T18:19:51.326070,0.0,0.0
2025-11-12T18:19:51.388430,0.0,0.0
2025-11-12T18:19:52.316301,0.0,0.0
2025-11-12T18:19:52.378179,0.0,0.0
2025-11-12T18:19:53.325162,0.0,0.0
2025-11-12T18:19:53.387281,0.0,0.0
2025-11-12T18:19:54.316370,0.0,0.0
2025-11-12T18:19:54.378228,0.0,0.0
2025-11-12T18:19:55.326122,0.0,0.0
2025-11-12T18:19:55.388669,0.0,0.0
2025-11-12T18:19:56.316038,0.0,0.0
2025-11-12T18:19:56.379096,0.0,0.0
2025-11-12T18:19:57.307293,0.0,0.0
2025-11-12T18:19:57.369411,0.0,0.0
2025-11-12T18:19:58.315648,0.0,0.0
2025-11-12T18:19:58.377221,0.0,0.0
2025-11-12T18:19:59.326199,0.0,0.0
2025-11-12T18:19:59.388108,0.0,0.0
2025-11-12T18:20:00.316493,0.0,0.0
2025-11-12T18:20:00.378229,0.0,0.0
2025-11-12T18:20:01.307215,0.0,0.0
2025-11-12T18:20:01.369066,0.0,0.0
2025-11-12T18:20:02.316382,0.0,0.0
2025-11-12T18:20:02.378122,0.0,0.0
2025-11-12T18:20:03.307321,0.0,0.0
2025-11-12T18:20:03.369236,0.0,0.0
2025-11-12T18:20:04.316148,0.0,0.0
2025-11-12T18:20:04.377411,0.0,0.0
2025-11-12T18:20:05.326305,0.0,0.0
2025-11-12T18:20:05.388324,0.0,0.0
2025-11-12T18:20:06.316572,0.0,0.0
2025-11-12T18:20:06.378403,0.0,0.0
2025-11-12T18:20:07.307320,0.0,0.0
2025-11-12T18:20:07.369222,0.0,0.0
2025-11-12T18:20:08.315183,0.0,0.0
2025-11-12T18:20:08.377351,0.0,0.0
2025-11-12T18:20:09.307340,0.0,0.0
2025-11-12T18:20:09.369077,0.0,0.0
2025-11-12T18:20:10.316221,0.0,0.0
2025-11-12T18:20:10.379084,0.0,0.0
2025-11-12T18:20:11.308143,0.0,0.0
2025-11-12T18:20:11.369645,0.0,0.0
2025-11-12T18:20:12.316533,0.0,0.0
2025-11-12T18:20:12.378385,0.0,0.0
2025-11-12T18:20:13.307141,0.0,0.0
2025-11-12T18:20:13.369302,0.0,0.0
2025-11-12T18:20:14.316230,0.0,0.0
2025-11-12T18:20:14.378858,0.0,0.0
2025-11-12T18:20:15.326138,0.0,0.0
2025-11-12T18:20:15.388250,0.0,0.0
2025-11-12T18:20:16.316316,0.0,0.0
2025-11-12T18:20:16.378141,0.0,0.0
2025-11-12T18:20:17.306206,0.0,0.0
2025-11-12T18:20:17.368651,0.0,0.0
2025-11-12T18:20:18.316754,0.0,0.0
2025-11-12T18:20:18.378184,0.0,0.0
2025-11-12T18:20:19.307378,0.0,0.0
2025-11-12T18:20:19.369391,0.0,0.0
2025-11-12T18:20:20.316162,0.0,0.0
2025-11-12T18:20:20.378295,0.0,0.0
2025-11-12T18:20:21.307246,0.0,0.0
2025-11-12T18:20:21.369144,0.0,0.0
2025-11-12T18:20:22.316305,0.0,0.0
2025-11-12T18:20:22.377163,0.0,0.0
2025-11-12T18:20:23.308210,0.0,0.0
2025-11-12T18:20:23.369716,0.0,0.0
2025-11-12T18:20:24.316406,0.0,0.0
2025-11-12T18:20:24.378978,0.0,0.0
2025-11-12T18:20:25.307109,0.0,0.0
2025-11-12T18:20:25.369507,0.0,0.0
2025-11-12T18:20:26.316134,0.0,0.0
2025-11-12T18:20:26.377244,0.0,0.0
2025-11-12T18:20:27.326017,0.0,0.0
2025-11-12T18:20:27.387186,0.0,0.0
2025-11-12T18:20:28.315174,0.0,0.0
2025-11-12T18:20:28.377285,0.0,0.0
2025-11-12T18:20:29.307199,0.0,0.0
2025-11-12T18:20:29.369335,0.0,0.0
2025-11-12T18:20:30.316638,0.0,0.0
2025-11-12T18:20:30.378352,0.0,0.0
2025-11-12T18:20:31.307858,0.0,0.0
2025-11-12T18:20:31.369269,0.0,0.0
2025-11-12T18:20:32.316106,0.0,0.0
2025-11-12T18:20:32.378086,0.0,0.0
2025-11-12T18:20:33.307541,0.0,0.0
2025-11-12T18:20:33.368318,0.0,0.0
2025-11-12T18:20:34.316150,0.0,0.0
2025-11-12T18:20:34.378161,0.0,0.0
2025-11-12T18:20:35.307279,0.0,0.0
2025-11-12T18:20:35.369179,0.0,0.0
2025-11-12T18:20:36.317032,0.0,0.0
2025-11-12T18:20:36.379105,0.0,0.0
2025-11-12T18:20:37.307422,0.0,0.0
2025-11-12T18:20:37.369354,0.0,0.0
2025-11-12T18:20:38.316840,0.0,0.0
2025-11-12T18:20:38.379130,0.0,0.0
2025-11-12T18:20:39.307372,0.0,0.0
2025-11-12T18:20:39.369089,0.0,0.0
2025-11-12T18:20:40.316294,0.0,0.0
2025-11-12T18:20:40.378228,0.0,0.0
2025-11-12T18:20:41.325280,0.0,0.0
2025-11-12T18:20:41.387182,0.0,0.0
2025-11-12T18:20:42.316229,0.0,0.0
2025-11-12T18:20:42.378225,0.0,0.0
2025-11-12T18:20:43.307622,0.0,0.0
2025-11-12T18:20:43.369360,0.0,0.0
2025-11-12T18:20:44.316197,0.0,0.0
2025-11-12T18:20:44.378994,0.0,0.0
2025-11-12T18:20:45.308223,0.0,0.0
2025-11-12T18:20:45.369638,0.0,0.0
2025-11-12T18:20:46.316860,0.0,0.0
2025-11-12T18:20:46.378408,0.0,0.0
2025-11-12T18:20:47.308038,0.0,0.0
2025-11-12T18:20:47.369339,0.0,0.0
2025-11-12T18:20:48.315876,0.0,0.0
2025-11-12T18:20:48.378435,0.0,0.0
2025-11-12T18:20:49.326196,0.0,0.0
2025-11-12T18:20:49.387260,0.0,0.0
2025-11-12T18:20:50.316299,0.0,0.0
2025-11-12T18:20:50.378081,0.0,0.0
2025-11-12T18:20:51.307456,0.0,0.0
2025-11-12T18:20:51.369306,0.0,0.0
2025-11-12T18:20:52.316269,0.0,0.0
2025-11-12T18:20:52.378228,0.0,0.0
2025-11-12T18:20:53.307205,0.0,0.0
2025-11-12T18:20:53.369311,0.0,0.0
2025-11-12T18:20:54.316154,0.0,0.0
2025-11-12T18:20:54.378267,0.0,0.0
2025-11-12T18:20:55.325526,0.0,0.0
2025-11-12T18:20:55.387418,0.0,0.0
2025-11-12T18:20:56.316641,0.0,0.0
2025-11-12T18:20:56.378167,0.0,0.0
2025-11-12T18:20:57.308144,0.0,0.0
2025-11-12T18:20:57.369506,0.0,0.0
2025-11-12T18:20:58.316797,0.0,0.0
2025-11-12T18:20:58.378285,0.0,0.0
2025-11-12T18:20:59.325298,0.0,0.0
2025-11-12T18:20:59.388129,0.0,0.0
